Gender;Height ( inch );Weight ( libre );Height_old_meter;Weight_old_kg;Height_meter;Weight_kg
Female;64,12861624;145,2368054;1,628866852;65,87830677;1,68;107,38
Female;66,41660188;142,9401189;1,686981688;64,8365473;1,59;132,98
Male;66,47184446;175,3891518;1,688384849;79,55518104;1,85;72,9
Female;60,08100686;123,7760181;1,526057574;56,1438574;1,58;66,96
Female;65,02031402;156,7356928;1,651515976;71,09411436;1,38;80,96
Male;69,85366413;201,8666485;1,774283069;91,56517152;1,67;76,05
Female;55,97919788;85,41753362;1,421871626;38,74474151;1,41;105,56
Female;67,20437177;156,1722271;1,706991043;70,83853062;1,39;104,13
Female;62,54391729;142,4860335;1,588615499;64,63057763;1,35;39,95
Female;59,55076633;132,9883887;1,512589465;60,32251841;1,32;83,64
Female;60,77999986;113,8774405;1,543811996;51,65393813;1,53;83,43
Female;62,16641239;132,2407973;1,579026875;59,98341666;1,75;117,5
Female;65,56472076;155,2560443;1,665343907;70,42295709;1,88;100,74
Male;69,92082236;194,7247027;1,775988888;88,3256394;1,5;41
Male;72,79321973;209,8061215;1,848947781;95,16645589;1,38;112,64
Male;73,96294107;200,0071609;1,878658703;90,72172213;1,3;36
Female;59,39464546;124,2121819;1,508623995;56,34169797;1,38;107,36
Female;63,27892843;134,8275936;1,607284782;61,15676772;1,49;73,26
Male;67,26010358;163,3865127;1,708406631;74,11087552;1,43;62,31
Male;68,01500601;194,2869459;1,727581153;88,12707625;1,55;89,25
Male;75,82446334;230,4382367;1,925941369;104,5250259;1,33;76,36
Female;66,51734475;143,074198;1,689540557;64,89736456;1,55;120,75
Male;70,21494716;192,8774853;1,783459658;87,48775568;1,56;126,14
Male;70,43358799;199,0683975;1,789013135;90,29590621;1,86;108,8
Male;76,50188334;217,8823464;1,943147837;98,82976988;1,47;84,39
Female;62,03276374;106,2687829;1,575632199;48,20270909;1,51;108,07
Female;63,77260378;136,2982443;1,619824136;61,82384366;1,38;82,72
Female;66,53896455;164,0924355;1,6900897;74,43107672;1,9;81,2
Female;61,55252841;132,384316;1,563434222;60,04851565;1,48;116,62
Male;64,11642853;146,2373979;1,628557285;66,3321679;1,36;100,62
Female;65,3353335;130,5732054;1,659517471;59,2270097;1,36;47,3
Female;66,81934804;149,6588773;1,69721144;67,88412485;1,39;108,58
Male;67,15186394;183,6898262;1,705657344;83,32030361;1,72;126,88
Male;69,30053044;202,8387007;1,760233473;92,00608698;1,38;110
Male;69,82748779;206,5921751;1,77361819;93,70863433;1,79;52,89
Female;71,07045123;182,0835803;1,805189461;82,59172273;1,81;77,29
Female;64,09322339;128,4177412;1,627967874;58,24930758;1,64;119,7
Female;66,61444226;155,888981;1,692006833;70,71005235;1,41;64,61
Male;69,24464038;179,3664566;1,758813866;81,35925615;1,43;49,29
Female;63,19575635;114,1272215;1,605172211;51,76723688;1,67;143,91
Male;63,8983382;168,299538;1,62301779;76,33938631;1,7;69,6
Female;65,94178819;142,8396459;1,67492142;64,79097351;1,87;157,55
Male;66,88781934;187,5816273;1,698950611;85,0855949;1,8;76,7
Male;68,15546647;179,2535701;1,731148848;81,30805169;1,65;87,4
Female;59,12143305;107,8684361;1,501684399;48,92829958;1,42;59,8
Female;64,64221807;141,082611;1,641912339;63,99399589;1,52;77,52
Female;65,32063203;145,0373756;1,659144054;65,78784694;1,61;81,03
Female;67,46228603;156,3073107;1,713542065;70,89980351;1,52;112,2
Male;70,4775913;200,2479962;1,790130819;90,83096318;1,72;129,32
Female;63,25835097;124,2171675;1,606762115;56,3439594;1,83;114,38
Male;66,80128588;182,7750121;1,696752661;82,90535092;1,84;172,86
Female;67,24822361;172,7136248;1,70810488;78,3415824;1,77;59,69
Male;70,88748661;182,8879477;1,80054216;82,95657764;1,43;114,39
Female;62,65704009;131,7313825;1,591488818;59,75234999;1,4;102,6
Female;62,06933365;132,6547011;1,576561075;60,17116026;1,37;68,73
Female;64,9739192;146,5761034;1,650337548;66,48580213;1,4;41,4
Female;67,51703806;169,3088934;1,714932767;76,79722222;1,55;75,6
Male;70,31504936;192,9677563;1,786002254;87,52870191;1,82;62,04
Male;72,32369853;209,450911;1,837021943;95,00533512;1,57;109,14
Female;61,66236713;122,7087891;1,566224125;55,65977047;1,71;68,97
Male;61,97273588;140,2777497;1,574107491;63,62891694;1,45;100,7
Female;63,07400246;134,4457019;1,602079662;60,98354456;1,56;63,6
Male;66,34307264;171,6901249;1,685114045;77,87733066;1,44;46,06
Male;69,94425057;172,8988503;1,776583964;78,42559928;1,56;73,14
Female;59,51589009;124,8896179;1,511703608;56,64897777;1,59;75,21
Female;62,10152012;145,4475672;1,577378611;65,97390672;1,44;62,98
Female;63,33477122;151,8916171;1,608703189;68,89687858;1,56;66,78
Female;65,74773144;145,5762484;1,669992379;66,03227553;1,81;66,81
Female;67,13988918;145,0816211;1,705353185;65,80791636;1,64;45,6
Female;61,43925091;124,2600707;1,560556973;56,36341997;1,75;147,5
Male;69,17056139;173,8479257;1,756932259;78,85609264;1,46;114,24
Female;70,36111863;163,9450403;1,787172413;74,36421938;1,7;81,6
Male;71,47138723;192,9291071;1,815373236;87,51117093;1,35;107,1
Female;58,84758076;117,7266921;1,494728551;53,39992928;1,48;98
Male;70,48268138;197,2876862;1,790260107;89,48818916;1,44;110,92
Male;70,98407107;192,1113196;1,802995405;87,14022876;1,39;98,79
Male;72,58737482;189,1040457;1,84371932;85,77615227;1,4;44,1
Female;61,86092378;132,4735416;1,571267464;60,0889877;1,47;47,53
Female;62,02647968;123,172684;1,575472584;55,87018965;1,57;138,03
Male;67,90334035;192,6516048;1,724744845;87,38529801;1,67;70,2
Male;72,19748951;199,4919886;1,833816234;90,48804391;1,86;119,68
Male;65,54030251;145,9135449;1,664723684;66,18527065;1,88;176,64
Female;66,18363456;147,3632234;1,681064318;66,84283375;1,75;120
Male;68,23795419;184,2925605;1,733244036;83,59369929;1,49;56,43
Female;61,91699929;126,8784494;1,572691782;57,55109657;1,78;130,56
Female;64,13585627;132,9917952;1,629050749;60,32406358;1,42;95,68
Male;69,79388789;181,7231932;1,772764752;82,42825389;1,74;153,76
Male;70,60609222;197,8546735;1,793394742;89,74537027;1,76;75,6
Male;71,84843485;218,1574695;1,824950245;98,95456362;1,4;95,4
Male;72,84494786;205,2508892;1,850261676;93,10023728;1,43;63,24
Female;62,69642852;134,3959787;1,592489284;60,9609905;1,62;72,8
Male;66,38332;183,2393559;1,686136328;83,11597372;1,75;61,25
Male;73,50425938;188,8758935;1,867008188;85,67266417;1,31;74,52
Male;66,92766897;169,5351211;1,699962792;76,89983738;1,75;147,5
Male;67,14350957;165,1439238;1,705445143;74,90802379;1,68;152,22
Female;67,61251396;157,7608112;1,717357855;71,55910025;1,8;146,9
Male;73,78127448;221,2400958;1,874044372;100,3528194;1,77;91,44
Male;68,79306017;197,1149299;1,747343728;89,40982822;1,42;101,2
Male;69,93858695;204,1811869;1,776440109;92,61502848;1,87;91,79
Male;70,28737622;203,531509;1,785299356;92,32033954;1,7;51,6
Female;62,82145372;138,4029071;1,595664924;62,77850265;1,39;36,49
Male;70,41445819;185,157334;1,788527238;83,98595395;1,72;137,86
Male;68,75899269;172,0941985;1,746478414;78,06061536;1,9;124,6
Male;69,26275904;206,7335309;1,75927408;93,77275224;1,32;62,32
Female;62,37965119;130,7813929;1,58444314;59,32144196;1,46;104,64
Female;63,86799221;128,4753188;1,622247002;58,27542434;1,31;81,81
Female;64,41892161;141,1805504;1,636240609;64,03842045;1,54;50,96
Male;69,74653076;195,5265686;1,771561881;88,68935965;1,33;85,49
Female;59,43615128;111,8641397;1,509678243;50,74072024;1,8;161,2
Male;68,07462328;171,6955097;1,729095431;77,87977316;1,63;115,26
Male;70,64751415;201,2655905;1,794446859;91,29253619;1,46;51,84
Male;75,04399507;208,526427;1,906117475;94,58599623;1,31;102,06
Male;73,57397189;199,469319;1,868778886;90,47776115;1,37;93,96
Female;62,78673268;107,6958535;1,59478301;48,85001743;1,48;45,08
Female;62,89248074;142,8956259;1,597469011;64,81636561;1,67;70,2
Female;63,26327461;137,3649025;1,606887175;62,30767168;1,82;143,88
Female;64,90182898;150,7499569;1,648506456;68,37903023;1,53;49,44
Male;66,40794579;181,9018143;1,686761823;82,50927506;1,43;99,51
Male;67,98961206;181,7825456;1,726936146;82,45517568;1,7;114
Female;58,77163948;103,5377561;1,492799643;46,96393617;1,79;141,9
Female;64,60391582;135,6222199;1,640939462;61,51720415;1,31;78,57
Male;65,66755448;174,5668558;1,667955884;79,18219385;1,74;109,12
Female;68,23829559;146,8658102;1,733252708;66,61721092;1,55;87,15
Male;68,89452931;180,6918155;1,749921044;81,96042883;1,42;104,88
Male;69,01627479;198,7077623;1,75301338;90,13232484;1,69;128,52
Female;68,48136864;180,9224541;1,739426763;82,06504474;1,45;92,15
Female;63,77318581;128,2788009;1,61983892;58,18628532;1,87;95,9
Male;68,07461976;176,9774255;1,729095342;80,27560987;1,57;126,26
Female;63,58220048;147,650479;1,614987892;66,9731307;1,69;66,64
Female;65,00869992;127,1724615;1,651220978;57,68445821;1,33;69,72
Female;60,73703061;120,9265;1,542720577;54,85133773;1,68;94,4
Female;66,06276486;160,2922506;1,677994227;72,70734184;1,76;104,58
Male;66,47328059;176,6005297;1,688421327;80,10465281;1,53;99,91
Female;62,61166008;125,0940219;1,590336166;56,74169387;1,38;95,04
Male;68,08804896;177,3728153;1,729436444;80,45495567;1,59;105,73
Female;60,84274036;131,3054342;1,545405605;59,55914309;1,46;115,2
Male;61,12182863;152,7911301;1,552494447;69,30489082;1,74;130,2
Female;61,68554306;126,0073366;1,566812794;57,15596645;1,74;116,56
Female;63,70998662;129,2726675;1,61823366;58,63709563;1,58;47,52
Female;66,75875881;148,960573;1,695672474;67,56737934;1,82;88,44
Female;68,58419476;165,8078729;1,742038547;75,20918603;1,49;108,9
Male;68,99299407;166,7952092;1,752422049;75,65703425;1,72;96,38
Male;69,58211332;214,6060555;1,767385678;97,34366933;1,46;47,04
Female;64,48508857;133,3225814;1,63792125;60,47410567;1,68;149,86
Female;57,67518109;125,9418654;1,4649496;57,12626921;1,78;121,6
Female;60,25229165;125,3415825;1,530408208;56,85398547;1,73;70,11
Female;63,06059214;122,4336393;1,60173904;55,53496462;1,78;90,88
Female;66,16687626;146,6789546;1,680638657;66,53245465;1,88;95,22
Female;68,01441732;149,7168499;1,7275662;67,91042078;1,7;144
Female;64,76544982;150,5606753;1,645042425;68,29317354;1,8;65
Male;69,54969956;184,4948278;1,766562369;83,68544619;1,8;84,5
Male;73,12200631;206,897644;1,85729896;93,84719269;1,31;105,3
Female;62,5657304;128,8711963;1,589169552;58,45499135;1,78;52,48
Female;63,73173268;114,2697496;1,61878601;51,83188654;1,7;124,8
Female;64,49665523;139,8141603;1,638215043;63,41863633;1,55;53,55
Male;73,54916227;222,2974921;1,868148722;100,8324463;1,4;113,4
Male;62,43027625;152,8413408;1,585729017;69,32766601;1,58;126,36
Female;66,59513683;154,3179978;1,691516475;69,99746636;1,83;122,36
Male;68,98883524;186,035697;1,752316415;84,38437271;1,66;91,64
Male;73,73792828;208,1623839;1,872943378;94,42086906;1,76;158,76
Female;62,62808294;121,724753;1,590753307;55,2134192;1,83;160,93
Female;64,64052746;135,4495022;1,641869397;61,43886072;1,67;67,86
Female;64,72501465;130,4099868;1,644015372;59,15297498;1,75;95
Female;65,32277079;146,7524518;1,659198378;66,56579242;1,59;140,61
Male;67,44950107;192,5855608;1,713217327;87,35534095;1,46;72,96
Male;69,56662234;187,4689869;1,766992207;85,03450207;1,75;56,25
Male;71,41794564;209,2265666;1,814015819;94,90357421;1,71;142,78
Female;65,80460587;139,4832096;1,671436989;63,26851962;1,5;70
Male;68,90485109;195,4085511;1,750183218;88,63582781;1,4;93,6
Female;63,33258263;163,0790374;1,608647599;73,97140707;1,88;160,08
Male;66,03017594;168,875994;1,677166469;76,60086235;1,4;48,6
Male;66,39230649;188,1919959;1,686364585;85,36245344;1,36;36,12
Female;62,33795696;107,0038769;1,583384107;48,53614212;1,76;59,22
Female;67,74290144;152,6500975;1,720669697;69,24091951;1,64;58,14
Male;68,62993068;184,289729;1,743200239;83,59241494;1,84;164,82
Male;68,70425904;184,2771588;1,74508818;83,5867132;1,52;55,08
Female;58,8616251;90,72856088;1,495085278;41,15378296;1,84;140,7
Female;66,09787695;154,5602367;1,678886075;70,10734407;1,88;59,34
Female;65,09493212;120,8444459;1,653411276;54,81411862;1,45;65,55
Male;67,38277715;184,7163117;1,71152254;83,7859096;1,51;94,94
Female;62,50449688;142,6396419;1,587614221;64,70025323;1,41;41,86
Female;63,80413136;120,607958;1,620624937;54,70684951;1,52;52,02
Female;64,48937563;141,9261221;1,638030141;64,37660609;1,87;109,6
Male;66,68774223;184,5082378;1,693868653;83,69152887;1,48;41,16
Male;68,03509529;162,1244315;1,72809142;73,53840512;1,89;88,96
Male;70,38792495;176,0648702;1,787853294;79,86168175;1,34;81,48
Male;68,36201272;188,7861666;1,736395123;85,63196473;1,57;59,92
Male;66,78692724;165,4312422;1,696387952;75,03834922;1,71;134,31
Male;67,1367592;182,9622428;1,705273684;82,99027733;1,76;85,68
Male;67,76078743;178,8203402;1,721124001;81,11154192;1,52;114,24
Male;69,81029132;199,681981;1,7731814;90,57422301;1,75;103,75
Male;70,35616623;185,0245076;1,787046622;83,92570491;1,34;68,88
Female;61,4944578;129,4209242;1,561959228;58,70434374;1,37;106,14
Female;64,42433829;136,9769518;1,636378193;62,1317002;1,76;107,1
Male;65,93178483;174,4852947;1,674667335;79,14519835;1,54;109,2
Female;61,45527924;101,8011046;1,560964093;46,1762043;1,64;128,82
Male;72,09919305;212,8456118;1,831319503;96,5451455;1,82;149,16
Female;67,95981356;175,3534503;1,726179264;79,53898711;1,78;115,2
Male;68,3799963;190,5009395;1,736851906;86,40977264;1,85;159,3
Female;64,94103088;141,539367;1,649502184;64,20117693;1,78;76,8
Male;68,49723451;192,3397407;1,739829757;87,24383883;1,87;56,17
Male;70,03504268;193,7754773;1,778890084;87,895078;1,85;89,1
Female;61,89316687;128,5571984;1,572086438;58,3125643;1,85;66,15
Female;63,3503419;136,1819166;1,609098684;61,7710783;1,75;68,75
Male;69,66772402;216,7316335;1,76956019;98,30781529;1,79;141,9
Female;62,02116348;136,0135387;1,575337552;61,69470337;1,51;102,01
Female;63,92444739;150,0198172;1,623680964;68,04784443;1,79;150,93
Male;68,95528009;207,744486;1,751464114;94,23131376;1,37;63,51
Male;63,45886;165,7478288;1,611855044;75,18195049;1,55;85,05
Female;66,13906036;151,5007547;1,679932133;68,71958638;1,43;66,03
Male;67,06575584;175,0885619;1,703470198;79,41883575;1,87;91,79
Female;59,38479897;109,6884417;1,508373894;49,75384023;1,87;158,92
Female;65,07034695;135,605516;1,652786813;61,50962739;1,49;51,48
Male;65,27034552;168,6177462;1,657866776;76,48372312;1,81;61,57
Male;68,66078513;182,3590433;1,743983942;82,71667064;1,68;61,36
Male;69,54610867;181,6716508;1,76647116;82,40487465;1,42;100,28
Female;70,66430035;162,2815552;1,794873229;73,60967523;1,64;134,52
Female;62,55758434;136,1688883;1,588962642;61,76516876;1,64;115,14
Male;66,19377181;176,5853398;1,681321804;80,09776279;1,51;42,42
Male;70,08043998;203,1596596;1,780043175;92,15167149;1,58;66,96
Male;72,44634816;196,6322394;1,840137243;89,19088349;1,8;127,4
Female;62,35161807;147,7766331;1,583731099;67,03035324;1,55;70,35
Male;65,85496276;154,9653989;1,672716054;70,29112256;1,84;79,06
Male;68,04105455;186,0576438;1,728242786;84,39432761;1,64;104,88
Male;69,7288049;203,895655;1,771111644;92,48551338;1,59;116,63
Male;69,88179586;206,3498006;1,774997615;93,5986951;1,59;138,43
Male;71,84577794;192,3904844;1,82488276;87,26685578;1,66;90,48
Male;74,7069641;215,2255088;1,897556888;97,62464862;1,44;120,32
Male;72,72580656;225,9846841;1,847235487;102,5049284;1,74;161,2
Female;59,44304003;117,1746515;1,509853217;53,14952788;1,88;86,94
Male;62,17833122;145,8988424;1,579329613;66,1786017;1,87;142,48
Male;71,73234272;198,6359763;1,822001505;90,09976326;1,69;67,83
Female;57,78323162;126,1435959;1,467694083;57,21777262;1,56;109,18
Female;62,64307511;122,0562683;1,591134108;55,36379201;1,42;119,6
Male;68,98238073;178,2824095;1,752152471;80,86754065;1,35;110,5
Female;60,99463873;112,6480341;1,549263824;51,09628876;1,46;71,04
Female;66,22813195;141,6048553;1,682194552;64,23088192;1,63;144,64
Male;66,81402603;186,3248398;1,697076261;84,51552567;1,64;78,66
Male;69,28988558;179,5618638;1,759963094;81,44789136;1,44;63,92
Female;60,63443923;120,6404666;1,540114756;54,72159516;1,43;58,59
Female;61,01691365;122,5511313;1,549829607;55,58825809;1,41;81,9
Male;67,02214448;191,8745731;1,70236247;87,03284236;1,82;159,72
Male;72,8754443;190,3419208;1,851036285;86,33764297;1,33;60,59
Female;61,28646406;119,5360352;1,556676187;54,22063351;1,53;59,74
Female;63,34778825;136,0503381;1,609033822;61,7113953;1,55;134,4
Female;63,55140316;129,1620248;1,61420564;58,58690894;1,38;97,68
Female;63,72253977;142,4525709;1,61855251;64,61539925;1,82;91,08
Female;62,73141845;108,6561685;1,593378029;49,28560899;1,57;56,71
Male;74,65054027;213,3205204;1,896123723;96,76056042;1,35;46,75
Female;58,3872723;85,79308524;1,483036716;38,91508886;1,9;159,6
Female;64,14782409;148,6451194;1,629354732;67,424292;1,42;60,72
Male;61,67540676;144,7630128;1,566555332;65,66339806;1,54;89,44
Female;66,12449617;162,7303814;1,679562203;73,81325937;1,76;104,58
Female;60,65965538;117,9311163;1,540755247;53,49265454;1,34;78,96
Female;64,65680511;138,9990605;1,64228285;63,04891328;1,38;46,64
Female;65,73729075;167,6637571;1,669727185;76,05100095;1,64;110,58
Female;67,84410316;171,7365961;1,72324022;77,89840964;1,72;65,88
Male;69,71713796;201,4713307;1,770815304;91,38585838;1,81;62,88
Female;63,36593275;154,5668707;1,609494692;70,1103532;1,45;93,1
Female;65,22313622;129,1360695;1,65666766;58,57513582;1,42;115,92
Male;66,14878316;170,7937785;1,680179092;77,47075477;1,9;77
Male;69,52256705;173,9766588;1,765873203;78,91448499;1,34;56,28
Female;58,89588635;101,6826134;1,495955513;46,1224576;1,36;76,54
Female;62,57068195;126,9128501;1,589295322;57,56670046;1,37;101,79
Female;61,65992175;104,3424698;1,566162012;47,32894817;1,44;84,6
Female;62,06676085;114,9275938;1,576495726;52,13027965;1,61;78,81
Male;64,36945333;154,0080914;1,634984115;69,85689518;1,9;156,8
Male;67,49727036;180,7424593;1,714430667;81,98340047;1,39;112,14
Male;70,04866729;204,7794993;1,779236149;92,88641841;1,59;68,67
Male;71,10356362;196,7599362;1,806030516;89,24880578;1,52;83,64
Female;62,31153318;136,2368326;1,582712943;61,79598778;1,74;145,08
Male;67,42751473;177,1153317;1,712658874;80,33816307;1,69;153,51
Female;57,65488503;98,87672255;1,46443408;44,84972692;1,49;93,06
Female;60,87824075;128,0312497;1,546307315;58,07399799;1,45;120,65
Female;62,50307839;129,1980084;1,587578191;58,60323083;1,85;175,5
Female;63,21875893;140,407858;1,605756477;63,68793308;1,74;62
Male;70,66886319;198,0235635;1,794989125;89,82197748;1,48;50,96
Male;71,40815221;208,0593736;1,813767066;94,37414437;1,64;82,08
Female;63,03426018;143,324946;1,601070209;65,01110194;1,7;97,2
Female;69,47098738;178,9814637;1,764563079;81,18462631;1,34;94,92
Male;70,53356477;196,5843459;1,791552545;89,16915936;1,61;104,34
Male;71,11908757;174,5523441;1,806424824;79,17561145;1,48;87,22
Male;67,36169467;164,1459224;1,710987045;74,45533797;1,76;110,88
Male;67,38315251;198,5505755;1,711532074;90,06102611;1,51;41,41
Male;72,1989793;218,0637514;1,833854074;98,91205381;1,55;72,45
Female;60,45190618;122,1551849;1,535478417;55,40865983;1,71;66,55
Female;62,61769;138,0824823;1,590489326;62,6331604;1,4;76,5
Male;65,87234985;178,2166779;1,673157686;80,8377253;1,6;68,2
Male;69,805581;208,4352232;1,773061757;94,54462688;1,81;91,7
Male;70,31169434;184,2438603;1,785917036;83,57160925;1,48;68,6
Male;71,30785222;202,4851572;1,811219446;91,84572234;1,35;106,25
Female;61,52509112;133,5285077;1,562737314;60,56751227;1,35;102
Female;61,77241307;119,262169;1,569019292;54,09640989;1,41;49,14
Male;67,22934227;161,7035362;1,707625294;73,34749022;1,87;119,19
Male;67,75736067;186,0990159;1,721036961;84,41309368;1,86;82,96
Male;71,65292552;207,0691249;1,819984308;93,92497512;1,48;103,88
Male;73,16663811;232,7611663;1,858432608;105,5786891;1,3;42,4
Male;65,60017843;146,3343794;1,666244532;66,37615796;1,58;90,72
Male;67,39601985;180,659638;1,711858904;81,94583336;1,33;34,86
Female;60,26615477;106,1382659;1,530760331;48,14350758;1,79;94,17
Female;62,39138263;125,635115;1,584741119;56,98712957;1,7;129,6
Female;64,99171357;137,8019703;1,650789525;62,5059223;1,35;35,7
Female;65,68692281;144,499251;1,668447839;65,54375772;1,87;101,38
Male;68,96121634;191,3541797;1,751614895;86,79679588;1,34;64,68
Female;63,79484016;124,6556389;1,62038894;56,54284668;1,44;44,18
Female;67,43102863;148,6237882;1,712748127;67,41461633;1,75;57,5
Male;70,51041016;174,8848844;1,790964418;79,32644919;1,64;52,44
Female;62,0602449;123,8039063;1,57633022;56,15650727;1,31;33,21
Male;65,49899512;156,8699517;1,663674476;71,15501317;1,75;158,75
Female;59,78850126;109,8279411;1,518627932;49,8171161;1,51;111,1
Female;63,15852253;132,2344107;1,604226472;59,98051974;1,72;106,14
Male;69,7297502;205,2287064;1,771135655;93,09017533;1,56;51,94
Male;66,77872373;158,7158702;1,696179583;71,99230772;1,43;104,16
Female;62,3966112;146,8073086;1,584873924;66,59067504;1,63;75,71
Female;62,45708954;124,4365264;1,586410074;56,44345892;1,85;97,2
Female;64,40536012;125,5357206;1,635896147;56,94204503;1,77;128,27
Female;67,23677952;154,7057419;1,7078142;70,17334412;1,89;159,85
Male;67,93499042;182,2710213;1,725548757;82,67674453;1,68;86,14
Male;70,50592738;206,4409425;1,790850555;93,64003637;1,53;73,13
Female;63,52057456;130,4291136;1,613422594;59,16165075;1,72;78,08
Female;64,6503983;143,5107885;1,642120117;65,09539868;1,84;72,36
Female;67,05399437;144,3473559;1,703171457;65,47485927;1,86;122,4
Female;64,75539308;140,5470445;1,644786984;63,75106701;1,7;98,4
Female;59,16704389;109,870098;1,502842915;49,83623814;1,46;122,88
Male;73,05977858;196,0591694;1,855718376;88,93094331;1,48;49,98
Female;62,80833111;126,7042917;1,59533161;57,47209996;1,47;56,26
Female;65,14765956;134,6620247;1,654750553;61,08166693;1,63;74,58
Male;65,92942171;168,0904122;1,674607311;76,24452844;1,41;47,32
Female;66,66459015;153,9485134;1,69328059;69,82987105;1,66;95,12
Male;70,71675037;176,9550632;1,796205459;80,2654665;1,42;89,24
Male;70,81126171;201,2242771;1,798606047;91,27379675;1,51;86,86
Male;63,82897138;148,9169373;1,621255873;67,54758652;1,49;101,97
Male;64,93134219;181,0938696;1,649256092;82,1427975;1,36;98,04
Male;69,33180013;182,1232502;1,761027723;82,60971669;1,4;114,3
Male;71,85545472;213,0841047;1,82512855;96,65332406;1,57;70,62
Female;65,40488188;144,0259412;1,661284;65,32906801;1,37;62,64
Male;65,82763578;192,8816405;1,672021949;87,48964044;1,48;62,72
Male;69,83697663;186,2839251;1,773859206;84,49696708;1,81;83,84
Male;69,201759;185,258335;1,757724679;84,03176723;1,67;135,72
Male;70,80320122;191,9477997;1,798401311;87,06605738;1,56;129,32
Female;63,935697;142,9877589;1,623966704;64,85815644;1,68;109,74
Female;65,93982812;153,1015285;1,674871634;69,44568516;1,83;138,32
Male;65,59461283;162,2915973;1,666103166;73,61423025;1,5;79
Male;67,27217066;187,3633658;1,708713135;84,98659314;1,78;152,32
Female;62,63325962;137,9768958;1,590884794;62,58526717;1,64;76,38
Male;64,23991228;169,8507691;1,631693772;77,0430129;1,38;111,76
Male;67,45286184;160,0094086;1,713302691;72,57904687;1,32;74,62
Male;68,22761459;174,7124319;1,732981411;79,24822605;1,71;83,49
Female;65,10593182;149,6946928;1,653690668;67,90037048;1,58;87,48
Female;62,59864818;114,7668816;1,590005664;52,05738182;1,79;81,27
Female;64,25806779;122,9372349;1,632154922;55,76339174;1,39;67,64
Male;67,70533285;196,9332677;1,719715454;89,32742763;1,46;120,96
Male;66,63825331;168,0392371;1,692611634;76,22131581;1,88;96,6
Male;70,71040603;197,0608841;1,796044313;89,38531345;1,58;84,24
Female;59,6170282;115,2477718;1,514272516;52,27550995;1,64;129,96
Male;66,65616417;168,0140297;1,69306657;76,20988192;1,76;144,9
Male;70,48962054;188,798293;1,790436362;85,63746517;1,33;69,72
Male;65,32533032;163,0551423;1,65926339;73,96056844;1,31;87,48
Female;66,74916684;166,8803156;1,695428838;75,69563786;1,89;70,89
Female;67,8487391;163,5803839;1,723357973;74,19881402;1,84;155,44
Male;71,48344023;209,9147415;1,815679382;95,21572509;1,56;81,62
Male;71,80366854;196,2062567;1,823813181;88,99766099;1,4;58,5
Male;72,65314462;223,9354499;1,845389873;101,5754114;1,3;88
Male;65,82929662;163,105924;1,672064134;73,98360263;1,53;75,19
Male;70,4389286;197,1775885;1,789148786;89,43824968;1,33;78,02
Male;64,36216387;156,0738985;1,634798962;70,79392952;1,8;153,4
Female;59,9682045;103,6168184;1,523192394;46,99979823;1,36;87,72
Male;66,24281665;161,6803834;1,682567543;73,33698829;1,47;73,72
Male;67,39602078;144,2776711;1,711858928;65,44325077;1,59;114,45
Male;70,59372691;217,6441493;1,793080664;98,7217255;1,6;113,3
Male;70,97649076;199,8098815;1,802802865;90,6322377;1,8;130
Female;62,32092057;138,8045775;1,582951382;62,96069728;1,32;54,94
Female;61,85100382;138,6480561;1,571015497;62,88970036;1,55;101,85
Female;65,88920124;143,0175282;1,673585711;64,87165957;1,37;40,89
Female;60,57136411;135,0784703;1,538512648;61,27056348;1,9;60,2
Female;63,3825909;132,5139441;1,609917809;60,10731396;1,33;60,59
Male;71,40318222;198,7597927;1,813640828;90,15592543;1,57;114,49
Male;71,69548249;197,3756657;1,821065255;89,52809599;1,47;79,54
Female;62,74305466;135,3529145;1,593673588;61,39504927;1,52;60,18
Male;67,88451532;182,2263312;1,724266689;82,65647345;1,51;115,14
Female;61,63045589;131,5246935;1,56541358;59,65859744;1,83;170,24
Male;68,08378211;194,1430492;1,729328066;88,06180581;1,73;156,21
Male;70,61316241;187,4720235;1,793574325;85,03587945;1,48;99,96
Male;72,08529953;210,6365238;1,830966608;95,54312004;1,4;68,4
Female;61,42858095;103,0848106;1,560285956;46,75848355;1,85;168,75
Male;65,27930021;155,2504207;1,658094225;70,42040627;1,75;62,5
Male;67,83760801;185,7338021;1,723075243;84,24743548;1,48;60,76
Male;70,88410877;190,554244;1,800456363;86,43395115;1,67;132,21
Male;72,05520702;205,676442;1,830202258;93,29326478;1,36;90,3
Female;62,93492621;132,6165254;1,598547126;60,15384406;1,39;48,95
Female;66,06012438;146,6742157;1,677927159;66,53030512;1,69;78,54
Female;68,93765507;155,6898309;1,751016439;70,61971938;1,55;66,15
Male;69,48171427;206,824928;1,764835542;93,81420927;1,84;57,62
Male;71,57119416;176,3766428;1,817908332;80,00309942;1,81;125,76
Female;63,73943219;131,9173252;1,618981578;59,83669218;1,53;69,01
Female;64,22887005;140,9977149;1,631413299;63,95548767;1,35;86,7
Male;69,74148135;176,9958168;1,771433626;80,28395202;1,84;112,56
Male;64,93053007;149,8376804;1,649235464;67,96522857;1,41;115,57
Male;70,15002037;200,1477049;1,781810517;90,78547182;1,39;114,81
Female;64,39091597;138,4717769;1,635529266;62,80974146;1,44;98,7
